#Auto-generated file. Do not edit.,,,,,,,,,,
$Basic,----------------------------------------------------------------------,,,,,,,,,
Category,Id,Text00,Text01,Text02,Text03,Text04,Text05,Text06,Text001,Text011
ITEM_OPTION,20562,Gigas Zerum Suit,Accuracy +30 / Evasion +30,,,,,,,
ITEM_OPTION,30001,1st Stage Melee Damage Dealer Weapon Options,Melee Offense +15,,,,,,,
ITEM_OPTION,30002,1st Stage Melee Damage Dealer Weapon Options,Melee Offense +8 / Melee Accuracy +1,,,,,,,
ITEM_OPTION,30003,1st Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% to gain luck buff for 8 seconds, and you also gain cooldown reduction buff.",,,,,,,
ITEM_OPTION,30004,1st Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of critical strike buff (buff point increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30005,1st Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of attack speed (attack speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30006,1st Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30007,1st Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30008,1st Stage Range Damage Dealer Weapon Options,Ranged Offense +15,,,,,,,
ITEM_OPTION,30009,1st Stage Range Damage Dealer Weapon Options,Ranged Offense +8 / Ranged Accuracy +1,,,,,,,
ITEM_OPTION,30010,1st Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% to gain luck buff for 8 seconds, and you also gain cooldown reduction buff.",,,,,,,
ITEM_OPTION,30011,1st Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of critical strike buff (buff point increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30012,1st Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of attack speed (attack speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30013,1st Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30014,1st Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30015,1st Stage Magic Damage Dealer Weapon Options,Magia Offense +15,,,,,,,
ITEM_OPTION,30016,1st Stage Magic Damage Dealer Weapon Options,Magia Offense +8 / Magic Accuracy +1,,,,,,,
ITEM_OPTION,30017,1st Stage Magic Damage Dealer Weapon Options,"After each successful attack, you have 3% to gain luck buff for 8 seconds, and you also gain cooldown reduction buff.",,,,,,,
ITEM_OPTION,30018,1st Stage Magic Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of critical strike buff (buff point increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30019,1st Stage Magic Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of attack speed (attack speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30020,1st Stage Magic Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30021,1st Stage Magic Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30022,1st Stage Tanker Weapon Options,Melee Offense +15,,,,,,,
ITEM_OPTION,30023,1st Stage Tanker Weapon Options,Melee Offense +8 / Melee Accuracy +1,,,,,,,
ITEM_OPTION,30024,1st Stage Tanker Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of Damage Absorption buff (Absorbs damage by weapon level each second).",,,,,,,
ITEM_OPTION,30025,1st Stage Tanker Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30026,1st Stage Tanker Weapon Options,"For each time you take damage, you have 3% chance to gain 8 seconds of Movement Speed buff (Movement speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30027,1st Stage Tanker Weapon Options,"For each time you take damage, you have 3% change to gain 8 seconds of Evasion buff (Evasion increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30028,1st Stage Tanker Weapon Options,"For each time you take damage, you have 3% change to gain 8 seconds of Magia Resistance buff (Resistance increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30029,1st Stage Healer Weapon Options,Magia Offense +15,,,,,,,
ITEM_OPTION,30030,1st Stage Healer Weapon Options,Magia Offense +8 / Magic Accuracy +1,,,,,,,
ITEM_OPTION,30031,1st Stage Healer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30032,1st Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of HP Res buff (HP restored by 5x weapon level every second).,,,,,,,
ITEM_OPTION,30033,1st Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of Cooldown Reduction buff.,,,,,,,
ITEM_OPTION,30034,1st Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of Bonus HP Res buff (HP restored by 5x weapon level every second).,,,,,,,
ITEM_OPTION,30035,1st Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of MP Res buff (MP restored by 3x weapon level every second).,,,,,,,
ITEM_OPTION,30036,1st Stage Suit/Pants Options,Max HP +120,,,,,,,
ITEM_OPTION,30037,1st Stage Suit/Pants Options,HP Res +7,,,,,,,
ITEM_OPTION,30038,1st Stage Suit/Pants Options,Max MP +120,,,,,,,
ITEM_OPTION,30039,1st Stage Suit/Pants Options,MP Res +7,,,,,,,
ITEM_OPTION,30040,1st Stage Suit/Pants Options,Melee Defense +17,,,,,,,
ITEM_OPTION,30041,1st Stage Suit/Pants Options,Magia Resistance +17,,,,,,,
ITEM_OPTION,30042,1st Stage Suit/Pants Options,Defense +27,,,,,,,
ITEM_OPTION,30043,1st Stage Glove/Boots Options,Accuracy +9,,,,,,,
ITEM_OPTION,30044,1st Stage Glove/Boots Options,Evasion +9,,,,,,,
ITEM_OPTION,30045,1st Stage Glove/Boots Options,Final Offense Point +12,,,,,,,
ITEM_OPTION,30046,1st Stage Glove/Boots Options,HP +12,,,,,,,
ITEM_OPTION,30047,1st Stage Glove/Boots Options,Sense +12,,,,,,,
ITEM_OPTION,30048,1st Stage Glove/Boots Options,Luck +12,,,,,,,
ITEM_OPTION,30049,1st Stage Glove/Boots Options,Defense +41,,,,,,,
ITEM_OPTION,30050,1st Stage Necklace Options,All Stats +6,,,,,,,
ITEM_OPTION,30051,1st Stage Necklace Options,Defense +41,,,,,,,
ITEM_OPTION,30052,1st Stage Necklace Options,"After each successful attack, you have 2% chance to gain 5 seconds of Extra Damage buff (Damages opponent by weapon level each second).",,,,,,,
ITEM_OPTION,30053,1st Stage Necklace Options,"After each successful attack, you gain 3% chance to immobilize the opponent for 3 seconds.",,,,,,,
ITEM_OPTION,30054,1st Stage Necklace Options,"After each successful attack, you gain 1% chance to knock down the opponent for 1 second.",,,,,,,
ITEM_OPTION,30055,1st Stage Necklace Options,"After each successful attack, you gain 1% chance to silence the opponent for 1 second.",,,,,,,
ITEM_OPTION,30056,1st Stage Necklace Options,"After each successful attack, you gain 3% chance to gain Movement Speed buff for 5 seconds. (Movement speed increases by 50%).",,,,,,,
ITEM_OPTION,30057,1st Stage Earring Options,Bonus HP Res +12,,,,,,,
ITEM_OPTION,30058,1st Stage Earring Options,Final Offense Point +12,,,,,,,
ITEM_OPTION,30059,1st Stage Earring Options,All Attribute Resistance +10,,,,,,,
ITEM_OPTION,30060,1st Stage Earring Options,Critical Strike +9,,,,,,,
ITEM_OPTION,30061,1st Stage Earring Options,Accuracy +9,,,,,,,
ITEM_OPTION,30062,1st Stage Earring Options,Evasion +9,,,,,,,
ITEM_OPTION,30063,1st Stage Earring Options,Defense +41,,,,,,,
ITEM_OPTION,30064,1st Stage Ring Options,Strength +12,,,,,,,
ITEM_OPTION,30065,1st Stage Ring Options,HP +12,,,,,,,
ITEM_OPTION,30066,1st Stage Ring Options,Dexterity +12,,,,,,,
ITEM_OPTION,30067,1st Stage Ring Options,Intelligence +12,,,,,,,
ITEM_OPTION,30068,1st Stage Ring Options,Sense +12,,,,,,,
ITEM_OPTION,30069,1st Stage Ring Options,Luck +12,,,,,,,
ITEM_OPTION,30070,1st Stage Ring Options,Defense +41,,,,,,,
ITEM_OPTION,30071,2nd Stage Melee Damage Dealer Weapon Options,Melee Offense +18,,,,,,,
ITEM_OPTION,30072,2nd Stage Melee Damage Dealer Weapon Options,Melee Offense +10 / Melee Accuracy +1,,,,,,,
ITEM_OPTION,30073,2nd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% to gain luck buff for 8 seconds, and you also gain cooldown reduction buff.",,,,,,,
ITEM_OPTION,30074,2nd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of critical strike buff (buff point increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30075,2nd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of attack speed (attack speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30076,2nd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30077,2nd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30078,2nd Stage Range Damage Dealer Weapon Options,Ranged Offense +18,,,,,,,
ITEM_OPTION,30079,2nd Stage Range Damage Dealer Weapon Options,Ranged Offense +10 / Ranged Accuracy +1,,,,,,,
ITEM_OPTION,30080,2nd Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% to gain luck buff for 8 seconds, and you also gain cooldown reduction buff.",,,,,,,
ITEM_OPTION,30081,2nd Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of critical strike buff (buff point increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30082,2nd Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of attack speed (attack speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30083,2nd Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30084,2nd Stage Range Damage Dealer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30085,2nd Stage Magic Damage DealerWeapon Options,Magia Offense +18,,,,,,,
ITEM_OPTION,30086,2nd Stage Magic Damage DealerWeapon Options,Magia Offense +10 / Magic Accuracy +1,,,,,,,
ITEM_OPTION,30087,2nd Stage Magic Damage DealerWeapon Options,"After each successful attack, you have 3% to gain luck buff for 8 seconds, and you also gain cooldown reduction buff.",,,,,,,
ITEM_OPTION,30088,2nd Stage Magic Damage DealerWeapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of critical strike buff (buff point increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30089,2nd Stage Magic Damage DealerWeapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of attack speed (attack speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30090,2nd Stage Magic Damage DealerWeapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30091,2nd Stage Magic Damage DealerWeapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30092,2nd Stage Tanker Weapon Options,Melee Offense +18,,,,,,,
ITEM_OPTION,30093,2nd Stage Tanker Weapon Options,Melee Offense +10 / Melee Accuracy +1,,,,,,,
ITEM_OPTION,30094,2nd Stage Tanker Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of Damage Absorption buff (Damage converts into HP Res by weapon level per hit).",,,,,,,
ITEM_OPTION,30095,2nd Stage Tanker Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of HP Res buff (HP restores by 5x weapon level each second).",,,,,,,
ITEM_OPTION,30096,2nd Stage Tanker Weapon Options,"For each time you take damage, you have 3% chance to gain 8 seconds of Movement Speed buff (Movement speed increases by 50% of weapon level).",,,,,,,
ITEM_OPTION,30097,2nd Stage Tanker Weapon Options,"For each time you take damage, you have 3% change to gain 8 seconds of Evasion buff (Evasion increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30098,2nd Stage Tanker Weapon Options,"For each time you take damage, you have 3% change to gain 8 seconds of Magia Resistance buff (Resistance increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30099,2nd Stage Healer Weapon Options,Magia Offense +18,,,,,,,
ITEM_OPTION,30100,2nd Stage Healer Weapon Options,Magia Offense +10 / Magic Accuracy +1,,,,,,,
ITEM_OPTION,30101,2nd Stage Healer Weapon Options,"After each successful attack, you have 3% chance to gain 8 seconds of damage increase buff (damage increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30102,2nd Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of HP Res buff (HP restored by 5x weapon level every second).,,,,,,,
ITEM_OPTION,30103,2nd Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of Cooldown Reduction buff.,,,,,,,
ITEM_OPTION,30104,2nd Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of Bonus HP Res buff (HP restored by 5x weapon level every second).,,,,,,,
ITEM_OPTION,30105,2nd Stage Healer Weapon Options,Healing another player gives you 6% chance to gain 8 seconds of MP Res buff (MP restored by 3x weapon level every second).,,,,,,,
ITEM_OPTION,30106,2nd Stage Suit/Pants Options,Max HP +140,,,,,,,
ITEM_OPTION,30107,2nd Stage Suit/Pants Options,HP Res +8,,,,,,,
ITEM_OPTION,30108,2nd Stage Suit/Pants Options,Max MP +140,,,,,,,
ITEM_OPTION,30109,2nd Stage Suit/Pants Options,MP Res +8,,,,,,,
ITEM_OPTION,30110,2nd Stage Suit/Pants Options,Melee Defense +20,,,,,,,
ITEM_OPTION,30111,2nd Stage Suit/Pants Options,Magia Resistance +20,,,,,,,
ITEM_OPTION,30112,2nd Stage Suit/Pants Options,Defense +32,,,,,,,
ITEM_OPTION,30113,2nd Stage Glove/Boots Options,Accuracy +11,,,,,,,
ITEM_OPTION,30114,2nd Stage Glove/Boots Options,Evasion +11,,,,,,,
ITEM_OPTION,30115,2nd Stage Glove/Boots Options,Final Offense Point +14,,,,,,,
ITEM_OPTION,30116,2nd Stage Glove/Boots Options,HP +14,,,,,,,
ITEM_OPTION,30117,2nd Stage Glove/Boots Options,Sense +14,,,,,,,
ITEM_OPTION,30118,2nd Stage Glove/Boots Options,Luck +14,,,,,,,
ITEM_OPTION,30119,2nd Stage Glove/Boots Options,Defense +49,,,,,,,
ITEM_OPTION,30120,2nd Stage Necklace Options,All Stats +7,,,,,,,
ITEM_OPTION,30121,2nd Stage Necklace Options,Defense +49,,,,,,,
ITEM_OPTION,30122,2nd Stage Necklace Options,"After each successful attack, you have 2% chance to gain 5 seconds of Extra Damage buff (Damages opponent by weapon level each second).",,,,,,,
ITEM_OPTION,30123,2nd Stage Necklace Options,"After each successful attack, you gain 3% chance to freeze opponent's movement for 3 seconds.",,,,,,,
ITEM_OPTION,30124,2nd Stage Necklace Options,"After each successful attack, you gain 1% chance to knock down the opponent for 1 second.",,,,,,,
ITEM_OPTION,30125,2nd Stage Necklace Options,"After each successful attack, you gain 1% chance to silence the opponent for 1 second.",,,,,,,
ITEM_OPTION,30126,2nd Stage Necklace Options,"After each successful attack, you gain 3% chance to gain Movement Speed buff for 5 seconds. (Movement speed increases by 50%).",,,,,,,
ITEM_OPTION,30127,2nd Stage Earring Options,Bonus HP Res +14,,,,,,,
ITEM_OPTION,30128,2nd Stage Earring Options,Final Offense Point +14,,,,,,,
ITEM_OPTION,30129,2nd Stage Earring Options,All Attribute Resistance +12,,,,,,,
ITEM_OPTION,30130,2nd Stage Earring Options,Critical Strike +11,,,,,,,
ITEM_OPTION,30131,2nd Stage Earring Options,Accuracy +11,,,,,,,
ITEM_OPTION,30132,2nd Stage Earring Options,Evasion +11,,,,,,,
ITEM_OPTION,30133,2nd Stage Earring Options,Defense +49,,,,,,,
ITEM_OPTION,30134,2nd Stage Ring Options,Strength +14,,,,,,,
ITEM_OPTION,30135,2nd Stage Ring Options,HP +14,,,,,,,
ITEM_OPTION,30136,2nd Stage Ring Options,Dexterity +14,,,,,,,
ITEM_OPTION,30137,2nd Stage Ring Options,Intelligence +14,,,,,,,
ITEM_OPTION,30138,2nd Stage Ring Options,Sense +14,,,,,,,
ITEM_OPTION,30139,2nd Stage Ring Options,Luck +14,,,,,,,
ITEM_OPTION,30140,2nd Stage Ring Options,Defense +49,,,,,,,
ITEM_OPTION,30141,3rd Stage Melee Damage Dealer Weapon Options,Melee Offense +21,,,,,,,
ITEM_OPTION,30142,3rd Stage Melee Damage Dealer Weapon Options,Melee Offense +11 / Melee Accuracy +1,,,,,,,
ITEM_OPTION,30143,3rd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Cooldown Reduction buff for 9 seconds.",,,,,,,
ITEM_OPTION,30144,3rd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Critical Strike buff for 9 seconds.(Critical Strike increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30145,3rd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Attack Speed buff for 9 seconds.(Attack speed increases by weapon level).",,,,,,,
ITEM_OPTION,30146,3rd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Attack Point buff for 9 seconds.(Final damage you inflict increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30147,3rd Stage Melee Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain MP Res buff for 9 seconds.(MP restores by 3x weapon level every second).",,,,,,,
ITEM_OPTION,30148,3rd Stage Range Damage Dealer Weapon Options,Ranged Offense +21,,,,,,,
ITEM_OPTION,30149,3rd Stage Range Damage Dealer Weapon Options,Ranged Offense +11 / Ranged Accuracy +1,,,,,,,
ITEM_OPTION,30150,3rd Stage Range Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Cooldown Reduction buff for 9 seconds.",,,,,,,
ITEM_OPTION,30151,3rd Stage Range Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Critical Strike buff for 9 seconds.(Critical Strike increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30152,3rd Stage Range Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Attack Speed buff for 9 seconds.(Attack speed increases by weapon level).",,,,,,,
ITEM_OPTION,30153,3rd Stage Range Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain Attack Point buff for 9 seconds.(Final damage you inflict increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30154,3rd Stage Range Damage Dealer Weapon Options,"After each successful attack, you gain 3% chance to gain MP Res buff for 9 seconds.(MP restores by 3x weapon level every second).",,,,,,,
ITEM_OPTION,30155,3rd Stage Magic Damage DealerWeapon Options,Magia Offense +21,,,,,,,
ITEM_OPTION,30156,3rd Stage Magic Damage DealerWeapon Options,Magia Offense +11 / Magic Accuracy +1,,,,,,,
ITEM_OPTION,30157,3rd Stage Magic Damage DealerWeapon Options,"After each successful attack, you gain 3% chance to gain Cooldown Reduction buff for 9 seconds.",,,,,,,
ITEM_OPTION,30158,3rd Stage Magic Damage DealerWeapon Options,"After each successful attack, you gain 3% chance to gain Critical Strike buff for 9 seconds.(Critical Strike increases by 3x weapon level).",,,,,,,
ITEM_OPTION,30159,3rd Stage Magic Damage DealerWeapon Options,"After each successful attack, you gain 3% chance to gain Attack Speed buff for 9 seconds.(Attack speed increases by weapon level).",,,,,,,
ITEM_OPTION,30160,3rd Stage Magic Damage DealerWeapon Options,"After each successful attack, you gain 3% chance to gain Attack Point buff for 9 seconds.(Final damage you inflict increases by 5x weapon level).",,,,,,,
ITEM_OPTION,30161,3rd Stage Magic Damage DealerWeapon Options,"After each successful attack, you gain 3% chance to gain MP Res buff for 9 seconds.(MP restores by 3x weapon level every second).",,,,,,,
ITEM_OPTION,30162,3rd Stage Tanker Weapon Options,Melee Offense +21,,,,,,,
ITEM_OPTION,30163,3rd Stage Tanker Weapon Options,Melee Offense +11 / Melee Accuracy +1,,,,,,,
ITEM_OPTION,30164,3rd Stage Tanker Weapon Options,"After each successful attack, you gain 3% chance to gain Damage Absoption buff for 9 seconds.(Damage converts into HP  by eapon level).",,,,,,,
ITEM_OPTION,30165,3rd Stage Tanker Weapon Options,"After each successful attack, you gain 3% chance to gain MP Res buff for 9 seconds.(MP restores by 3x weapon level every second).",,,,,,,
ITEM_OPTION,30166,3rd Stage Tanker Weapon Options,"For each time you take damage, you have 3% change to gain 9 seconds of Movement Speed buff (Movement speed increases by 50%).",,,,,,,
ITEM_OPTION,30167,3rd Stage Tanker Weapon Options,"For each time you take damage, you have 3% change to gain 9 seconds of Evasion buff (Evasion increases by 3x weapon level).",,,,,,,
